date,pm10_avg,pm25_avg,aqi,aqi_category
2021-03-29,380.0,99.9,234.0,Poor
2021-03-30,336.5,112.0,274.0,Poor
2021-04-01,212.5,64.8,117.0,Moderate
2021-04-02,233.5,82.9,177.0,Moderate
2021-04-04,352.0,107.5,259.0,Poor
2021-04-05,353.5,107.0,257.0,Poor
2021-04-06,239.5,70.89999999999999,137.0,Moderate
2021-04-07,138.0,46.9,79.0,Satisfactory
2021-04-08,239.5,85.76666666666667,186.0,Moderate
2021-04-09,224.0,67.95,127.0,Moderate
2021-04-12,292.0,78.13333333333334,161.0,Moderate
2021-04-13,253.0,66.33333333333333,122.0,Moderate
2021-04-14,284.0,71.3,138.0,Moderate
2021-04-15,337.0,100.3,235.0,Poor
2021-04-16,81.5,14.25,24.0,Good
2021-04-17,174.0,55.9,93.0,Satisfactory
2021-04-18,286.5,93.6,213.0,Poor
2021-04-19,161.5,66.25,122.0,Moderate
2021-04-20,113.0,39.3,66.0,Satisfactory
2021-04-21,145.0,42.76666666666667,72.0,Satisfactory
2021-04-22,129.0,44.05,74.0,Satisfactory
2021-04-23,107.75,26.45,44.0,Good
2021-04-26,438.0,156.0,328.0,Very Poor
2021-04-27,431.5,109.33333333333331,265.0,Poor
2021-04-28,361.5,83.86666666666666,180.0,Moderate
2021-04-29,388.0,133.0,311.0,Very Poor
2021-04-30,325.0,64.0,114.0,Moderate
2021-05-02,285.3333333333333,44.25,74.0,Satisfactory
2021-05-03,245.66666666666669,56.4,94.0,Satisfactory
2021-05-04,206.0,62.43333333333334,109.0,Moderate
2021-05-05,171.0,41.599999999999994,70.0,Satisfactory
2021-05-07,147.5,41.25,69.0,Satisfactory
2021-05-08,137.0,37.9,64.0,Satisfactory
2021-05-09,133.5,33.5,57.0,Satisfactory
2021-05-11,157.0,48.166666666666664,81.0,Satisfactory
2021-05-12,102.5,30.066666666666663,51.0,Satisfactory
2021-05-13,186.25,32.0,54.0,Satisfactory
2021-05-14,270.0,85.5,185.0,Moderate
2021-05-15,137.0,19.0,32.0,Good
2021-05-16,219.0,95.2,218.0,Poor
2021-05-17,61.95,24.566666666666663,41.0,Good
2021-05-18,53.5,56.0,93.0,Satisfactory
2021-05-19,45.05,12.5,21.0,Good
2021-05-24,188.5,71.8,140.0,Moderate
2021-05-25,167.5,43.6,73.0,Satisfactory
2021-05-27,147.5,47.75,80.0,Satisfactory
2021-05-28,55.5,26.4,44.0,Good
2021-05-30,250.5,86.7,189.0,Moderate
2021-05-31,331.75,51.9,87.0,Satisfactory
2021-06-01,104.95,32.8,56.0,Satisfactory
2021-06-02,131.5,32.699999999999996,55.0,Satisfactory
2021-06-03,106.5,37.1,63.0,Satisfactory
2021-06-04,129.0,36.733333333333334,62.0,Satisfactory
2021-06-05,207.0,,,
2021-06-06,225.5,59.25,99.0,Satisfactory
2021-06-07,362.0,91.55,206.0,Poor
2021-06-09,186.0,32.150000000000006,55.0,Satisfactory
2021-06-10,58.0,59.8,100.0,Satisfactory
2021-06-11,101.05,9.52,16.0,Good
2021-06-12,102.8,28.2,47.0,Good
2021-06-13,89.36666666666667,25.766666666666666,43.0,Good
2021-06-14,78.3,24.799999999999997,41.0,Good
2021-06-15,67.325,31.0,53.0,Satisfactory
2021-06-18,50.156,26.25,44.0,Good
2021-06-19,45.739999999999995,21.24,35.0,Good
2021-06-20,64.28,34.12,58.0,Satisfactory
2021-06-21,138.78,44.24,74.0,Satisfactory
2021-06-22,239.0,52.2,87.0,Satisfactory
2021-06-23,150.4,56.275,94.0,Satisfactory
2021-06-25,87.44,12.85,21.0,Good
2021-06-26,346.5,52.95,88.0,Satisfactory
2021-06-27,142.38,67.35000000000001,125.0,Moderate
2021-06-28,243.6,77.39999999999999,158.0,Moderate
2021-06-29,236.8,59.025000000000006,98.0,Satisfactory
2021-06-30,126.2,30.58,52.0,Satisfactory
2021-07-02,218.8,44.575,75.0,Satisfactory
2021-07-03,116.72,46.175,77.0,Satisfactory
2021-07-04,147.4,33.93333333333333,57.0,Satisfactory
2021-07-05,170.8,35.95,61.0,Satisfactory
2021-07-07,248.0,49.23333333333333,82.0,Satisfactory
2021-07-08,122.02,38.125,64.0,Satisfactory
2021-07-09,72.375,43.8,74.0,Satisfactory
2021-07-11,55.3,35.6,60.0,Satisfactory
2021-07-12,47.8,28.140000000000004,47.0,Good
2021-07-13,70.0,46.914,79.0,Satisfactory
2021-07-14,82.975,39.475,66.0,Satisfactory
2021-07-15,79.35,43.3,73.0,Satisfactory
2021-07-16,112.5,34.65,59.0,Satisfactory
2021-07-17,66.8,24.575,41.0,Good
2021-07-18,25.125,12.2375,20.0,Good
2021-07-19,45.7,13.956666666666669,23.0,Good
2021-07-20,43.775,21.125,35.0,Good
2021-07-21,73.275,20.625,34.0,Good
2021-07-22,48.325,32.825,56.0,Satisfactory
2021-07-23,97.96666666666664,17.755,30.0,Good
2021-07-24,67.3,23.85,40.0,Good
2021-08-24,105.48,27.933333333333337,47.0,Good
2021-08-31,63.3,29.96,50.0,Good
2021-09-01,52.18000000000001,23.96666666666667,40.0,Good
2021-09-02,45.32,24.233333333333334,40.0,Good
2021-09-03,52.66,28.1,47.0,Good
2021-09-04,58.6,33.333333333333336,56.0,Satisfactory
2021-09-05,89.62,46.55,78.0,Satisfactory
2021-09-06,74.46000000000001,34.78333333333333,59.0,Satisfactory
2021-09-07,59.879999999999995,20.846666666666668,35.0,Good
2021-09-08,70.78,27.32,46.0,Good
2021-09-09,68.44,32.333333333333336,55.0,Satisfactory
2021-09-10,41.92,14.71,25.0,Good
2021-09-11,60.239999999999995,24.96666666666667,42.0,Good
2021-09-12,86.78,32.13333333333333,54.0,Satisfactory
2021-09-13,74.8,24.316666666666663,41.0,Good
2021-09-14,63.419999999999995,21.65,36.0,Good
2021-09-15,71.17999999999999,19.35,32.0,Good
2021-09-16,63.239999999999995,23.35,39.0,Good
2021-09-17,79.22,25.4,42.0,Good
2021-09-18,70.47999999999999,26.9,45.0,Good
2021-09-19,77.38333333333334,29.1,49.0,Good
2021-09-20,71.91666666666667,31.142857142857142,53.0,Satisfactory
2021-09-21,68.17999999999999,25.4,42.0,Good
2021-09-22,73.14999999999999,26.385714285714283,44.0,Good
2021-09-23,74.14999999999999,25.47142857142857,42.0,Good
2021-09-24,89.86666666666667,31.657142857142855,54.0,Satisfactory
2021-09-25,86.75,42.228571428571435,71.0,Satisfactory
2021-09-26,132.66666666666666,47.98571428571428,80.0,Satisfactory
2021-09-27,116.31666666666666,52.58571428571429,88.0,Satisfactory
2021-09-28,72.43333333333334,29.105,49.0,Good
2021-09-29,91.36666666666667,35.028571428571425,59.0,Satisfactory
2021-10-12,259.4,79.91428571428571,167.0,Moderate
2021-10-13,222.83333333333337,65.78571428571429,120.0,Moderate
2021-10-14,254.5,88.44285714285715,195.0,Moderate
2021-10-15,348.3333333333333,162.14285714285714,333.0,Very Poor
2021-10-16,171.9333333333333,96.9,224.0,Poor
2021-10-17,41.85,15.998571428571427,27.0,Good
2021-10-18,117.2,42.042857142857144,71.0,Satisfactory
2021-10-19,241.16666666666663,94.8,217.0,Poor
2021-10-20,267.5,63.142857142857146,111.0,Moderate
2021-10-21,202.83333333333337,53.67142857142857,90.0,Satisfactory
2021-10-22,175.16666666666666,58.17142857142857,97.0,Satisfactory
2021-10-23,155.83333333333334,54.87142857142857,92.0,Satisfactory
2021-10-24,120.85,38.74285714285714,65.0,Satisfactory
2021-10-25,188.5,61.825,107.0,Moderate
2021-10-26,277.0,81.2,171.0,Moderate
2021-10-27,308.3333333333333,104.2875,248.0,Poor
2021-10-28,345.1666666666667,145.0,320.0,Very Poor
2021-10-29,279.3333333333333,96.55,223.0,Poor
2021-10-30,338.6666666666667,129.4875,308.0,Very Poor
2021-10-31,290.0,133.7,311.0,Very Poor
2021-11-01,258.75,121.375,302.0,Very Poor
2021-11-02,314.5,138.7,315.0,Very Poor
2021-11-03,510.8333333333333,291.75,418.0,Severe
2021-11-04,836.3333333333334,520.125,500.0,Severe
2021-11-05,500.3333333333333,296.75,420.0,Severe
2021-11-06,403.8333333333333,232.0,386.0,Very Poor
2021-11-07,478.8333333333333,228.625,384.0,Very Poor
2021-11-08,447.0,235.75,389.0,Very Poor
2021-11-09,420.3333333333333,202.625,364.0,Very Poor
2021-11-10,543.3333333333334,267.75,408.0,Severe
2021-11-11,595.5,342.25,438.0,Severe
2021-11-12,450.6666666666667,223.625,380.0,Very Poor
2021-11-13,362.3333333333333,161.14285714285714,332.0,Very Poor
2021-11-14,376.6666666666667,184.42857142857144,350.0,Very Poor
2021-11-15,434.1666666666667,234.57142857142856,388.0,Very Poor
2021-11-16,373.0,196.5,359.0,Very Poor
2021-11-17,370.6666666666667,199.25,361.0,Very Poor
2021-11-18,412.0,210.375,370.0,Very Poor
2021-11-19,392.8333333333333,211.0,370.0,Very Poor
2021-11-20,360.0,177.42857142857142,345.0,Very Poor
2021-11-21,283.5,109.5375,265.0,Poor
2021-11-22,304.6666666666667,129.1125,308.0,Very Poor
2021-11-23,418.0,203.625,365.0,Very Poor
2021-11-24,453.0,229.25,384.0,Very Poor
2021-11-25,514.1666666666666,263.75,406.0,Severe
2021-11-26,434.6666666666667,239.5,392.0,Very Poor
2021-11-27,481.8333333333333,256.375,404.0,Severe
2021-11-28,369.6666666666667,175.625,343.0,Very Poor
2021-11-29,293.3,144.5125,320.0,Very Poor
2021-11-30,396.8333333333333,212.125,371.0,Very Poor
2021-12-01,428.6666666666667,207.875,368.0,Very Poor
2021-12-02,345.8333333333333,162.375,333.0,Very Poor
2021-12-03,332.3333333333333,168.375,338.0,Very Poor
2021-12-04,316.5,155.85714285714286,328.0,Very Poor
2021-12-05,272.5,124.0125,304.0,Very Poor
2021-12-06,239.83333333333337,89.7,199.0,Moderate
2021-12-07,256.8333333333333,93.7125,213.0,Poor
2021-12-08,325.0,134.6125,312.0,Very Poor
2021-12-09,278.1666666666667,127.3,307.0,Very Poor
2021-12-10,226.66666666666663,99.5125,232.0,Poor
2021-12-11,244.16666666666663,126.6875,306.0,Very Poor
2021-12-12,342.0,184.0,350.0,Very Poor
2021-12-13,377.1666666666667,216.375,374.0,Very Poor
2021-12-14,327.1666666666667,185.0,350.0,Very Poor
2021-12-15,380.3333333333333,199.0,361.0,Very Poor
2021-12-16,276.0,133.375,311.0,Very Poor
2021-12-17,256.5,111.2125,271.0,Poor
2021-12-18,261.5,112.725,276.0,Poor
2021-12-19,279.0,135.75,313.0,Very Poor
2021-12-20,336.25,231.5,386.0,Very Poor
2021-12-21,552.6666666666666,337.625,436.0,Severe
2021-12-22,572.1666666666666,345.25,439.0,Severe
2021-12-23,381.1666666666667,242.25,394.0,Very Poor
2021-12-24,524.8333333333334,300.875,421.0,Severe
2021-12-25,593.6,346.5,439.0,Severe
2021-12-26,169.01666666666668,84.6625,182.0,Moderate
2021-12-27,206.8,123.92857142857144,304.0,Very Poor
2021-12-28,226.66666666666663,112.9625,277.0,Poor
