date,pm10_avg,pm25_avg,aqi,aqi_category,aqi_source,temp_max,temp_min,temp_mean,wind_speed_max,wind_speed_mean,humidity_mean,precipitation,air_pollution_Delhi,N95_mask,air_purifier,breathing_problem,AQI_Delhi,year,month,season
2016-07-15,31.5,20.933333333333337,35.0,Good,openaq_computed,27.45,25.85,26.5,8.21,5.32,94.51,75.4,0.0,0.0,0,0.0,,2016,7,Monsoon
2016-07-16,78.5,24.15,40.0,Good,openaq_computed,26.85,25.45,26.01,14.02,9.08,94.25,50.8,0.0,0.0,0,0.0,,2016,7,Monsoon
2016-07-17,125.5,45.53333333333333,76.0,Satisfactory,openaq_computed,32.8,25.0,28.22,15.98,8.09,85.01,5.7,0.0,0.0,0,0.0,,2016,7,Monsoon
2016-07-18,375.5,30.175,51.0,Satisfactory,openaq_computed,34.1,25.85,29.67,18.78,11.63,77.69,1.9,0.0,0.0,0,0.0,,2016,7,Monsoon
2016-07-19,374.0,45.4,76.0,Satisfactory,openaq_computed,34.85,27.45,30.78,17.38,12.04,69.66,0.0,0.0,0.0,0,0.0,,2016,7,Monsoon
2016-07-20,325.0,74.5,149.0,Moderate,openaq_computed,35.3,28.45,31.19,14.4,10.38,68.8,0.5,0.0,0.0,0,0.0,,2016,7,Monsoon
2016-07-21,221.5,46.125,77.0,Satisfactory,openaq_computed,34.6,26.95,30.89,12.77,6.0,72.7,0.6,0.0,0.0,0,0.0,,2016,7,Monsoon
2016-07-22,112.5,40.766666666666666,69.0,Satisfactory,openaq_computed,32.0,26.95,28.82,12.68,9.7,81.42,5.0,0.0,0.0,0,0.0,,2016,7,Monsoon
2016-07-23,171.0,53.8,90.0,Satisfactory,openaq_computed,32.3,25.75,28.83,10.18,6.05,82.81,3.1,0.0,0.0,0,0.0,,2016,7,Monsoon
2016-07-24,229.5,50.05,84.0,Satisfactory,openaq_computed,33.15,25.55,29.18,8.64,4.81,84.32,7.4,0.0,0.0,0,0.0,,2016,7,Monsoon
2016-07-25,125.6,49.7,83.0,Satisfactory,openaq_computed,31.3,26.0,28.02,15.48,12.21,86.77,4.2,0.0,0.0,0,0.0,,2016,7,Monsoon
2016-07-26,155.0,30.5,52.0,Satisfactory,openaq_computed,29.55,25.7,27.26,20.29,12.11,86.48,6.5,0.0,0.0,0,0.0,,2016,7,Monsoon
2016-07-27,87.6,31.86666666666667,54.0,Satisfactory,openaq_computed,30.0,24.95,26.72,12.25,7.1,89.13,18.9,0.0,0.0,0,0.0,,2016,7,Monsoon
2016-07-28,95.0,46.43333333333334,78.0,Satisfactory,openaq_computed,27.05,24.7,25.82,8.71,6.52,94.27,18.7,0.0,0.0,0,0.0,,2016,7,Monsoon
2016-07-29,74.4,27.833333333333332,46.0,Good,openaq_computed,29.65,24.85,26.59,11.17,6.39,89.72,8.3,0.0,0.0,0,0.0,,2016,7,Monsoon
2016-07-30,76.1,36.06666666666666,61.0,Satisfactory,openaq_computed,29.0,24.75,26.79,8.71,5.86,89.41,7.6,0.0,0.0,0,0.0,,2016,7,Monsoon
2016-07-31,75.2,27.966666666666665,47.0,Good,openaq_computed,29.25,25.15,26.88,16.42,9.91,89.19,12.5,0.0,0.0,0,0.0,,2016,7,Monsoon
2016-08-01,70.4,27.1,45.0,Good,openaq_computed,31.9,24.7,27.51,13.32,10.81,86.02,10.6,0.0,0.0,0,0.0,,2016,8,Monsoon
2016-08-02,130.0,22.2,37.0,Good,openaq_computed,32.9,25.7,29.2,15.62,9.8,78.59,0.0,0.0,0.0,0,0.0,,2016,8,Monsoon
2016-08-03,162.0,31.733333333333334,54.0,Satisfactory,openaq_computed,33.65,27.2,29.64,13.49,9.63,79.01,4.8,0.0,0.0,0,0.0,,2016,8,Monsoon
2016-08-04,125.0,26.8,45.0,Good,openaq_computed,33.75,27.3,30.13,10.3,7.78,80.04,1.1,0.0,0.0,100,0.0,,2016,8,Monsoon
2016-08-05,127.0,30.0,50.0,Good,openaq_computed,31.3,27.1,28.63,17.38,11.88,84.84,1.0,0.0,0.0,0,0.0,,2016,8,Monsoon
2016-08-06,118.0,26.0,43.0,Good,openaq_computed,33.05,26.05,28.87,14.24,9.8,79.84,2.7,0.0,100.0,0,0.0,,2016,8,Monsoon
2016-08-07,157.0,28.46666666666667,47.0,Good,openaq_computed,32.5,26.85,28.97,17.64,11.33,81.21,4.7,0.0,0.0,0,0.0,,2016,8,Monsoon
2016-08-08,98.0,26.5,44.0,Good,openaq_computed,30.55,25.95,27.81,18.36,11.12,84.85,6.3,0.0,0.0,0,0.0,,2016,8,Monsoon
2016-08-09,60.6,25.5,42.0,Good,openaq_computed,30.4,25.85,27.32,14.69,11.06,87.68,10.5,0.0,0.0,0,0.0,,2016,8,Monsoon
2016-08-10,27.3,20.266666666666666,34.0,Good,openaq_computed,30.45,25.2,26.86,10.32,7.49,89.54,14.1,0.0,0.0,0,0.0,,2016,8,Monsoon
2016-08-11,103.0,71.23333333333333,138.0,Moderate,openaq_computed,30.75,25.15,27.26,8.64,5.05,88.8,11.9,0.0,0.0,0,0.0,,2016,8,Monsoon
2016-08-12,177.0,33.300000000000004,56.0,Satisfactory,openaq_computed,31.8,25.35,27.79,5.8,3.55,88.24,11.4,0.0,0.0,0,0.0,,2016,8,Monsoon
2016-08-13,138.0,28.933333333333337,48.0,Good,openaq_computed,30.95,25.3,27.7,12.52,6.45,89.32,13.9,0.0,0.0,0,0.0,,2016,8,Monsoon
2016-08-14,444.0,33.5,57.0,Satisfactory,openaq_computed,33.1,25.95,29.03,15.84,11.08,79.61,2.6,0.0,0.0,0,,,2016,8,Monsoon
2016-08-15,545.0,30.633333333333336,52.0,Satisfactory,openaq_computed,33.45,26.0,29.47,17.4,13.48,72.65,0.8,0.0,0.0,0,,,2016,8,Monsoon
2016-08-16,427.0,48.8,82.0,Satisfactory,openaq_computed,29.85,26.4,28.14,17.7,6.82,75.8,0.2,0.0,0.0,0,,,2016,8,Monsoon
2016-08-17,264.0,45.23333333333333,76.0,Satisfactory,openaq_computed,30.1,25.85,27.76,7.57,4.67,87.29,7.1,0.0,0.0,0,,,2016,8,Monsoon
2016-08-18,255.0,47.666666666666664,80.0,Satisfactory,openaq_computed,32.3,25.9,28.96,10.5,6.07,82.4,1.3,0.0,0.0,0,,,2016,8,Monsoon
2016-08-19,142.0,31.366666666666664,53.0,Satisfactory,openaq_computed,31.6,26.3,28.67,22.1,13.63,80.24,2.9,0.0,0.0,0,,,2016,8,Monsoon
2016-08-20,117.0,15.3,26.0,Good,openaq_computed,30.65,25.45,27.95,16.75,12.02,77.72,0.0,0.0,0.0,0,,,2016,8,Monsoon
2016-08-21,150.0,18.6,31.0,Good,openaq_computed,31.6,24.2,27.92,16.06,9.75,78.63,0.0,0.0,0.0,0,,,2016,8,Monsoon
2016-08-22,159.0,30.5,52.0,Satisfactory,openaq_computed,31.05,25.85,28.47,11.25,7.5,81.53,0.1,0.0,0.0,0,,,2016,8,Monsoon
2016-08-23,172.0,30.566666666666663,52.0,Satisfactory,openaq_computed,29.7,26.15,27.33,19.08,14.07,84.66,12.8,0.0,0.0,0,,,2016,8,Monsoon
2016-08-24,203.6,28.85,48.0,Good,openaq_computed,32.35,25.55,28.41,10.99,7.38,84.95,1.3,0.0,0.0,0,,,2016,8,Monsoon
2016-08-25,235.2,43.25,73.0,Satisfactory,openaq_computed,32.95,26.1,28.94,11.72,4.6,82.48,1.5,0.0,0.0,0,,,2016,8,Monsoon
2016-08-26,266.8,32.7,55.0,Satisfactory,openaq_computed,32.5,25.05,28.42,14.51,8.35,85.76,6.5,0.0,0.0,0,,,2016,8,Monsoon
2016-08-27,298.4,40.0,67.0,Satisfactory,openaq_computed,32.95,26.35,28.98,12.29,7.52,83.93,6.3,0.0,0.0,0,,,2016,8,Monsoon
2016-08-28,330.0,90.65,203.0,Poor,openaq_computed,31.75,25.55,27.48,12.22,5.25,88.95,13.7,0.0,0.0,0,,,2016,8,Monsoon
2016-08-29,126.0,28.1,47.0,Good,openaq_computed,31.45,24.45,27.14,7.52,3.35,88.33,24.3,0.0,0.0,0,,,2016,8,Monsoon
2016-08-30,59.0,20.5,34.0,Good,openaq_computed,30.05,25.0,26.8,9.45,6.05,90.56,18.5,0.0,0.0,0,,,2016,8,Monsoon
2016-08-31,73.7,20.4,34.0,Good,openaq_computed,31.3,24.5,27.02,8.83,5.86,87.78,7.3,0.0,0.0,0,,,2016,8,Monsoon
2016-09-01,219.0,193.13333333333333,357.0,Very Poor,openaq_computed,31.7,25.15,28.23,17.28,10.74,80.19,0.4,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-02,499.0,720.8,500.0,Severe,openaq_computed,31.35,25.6,28.24,21.41,15.51,73.94,0.2,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-03,598.0,25.35,42.0,Good,openaq_computed,32.0,24.75,28.2,16.3,13.69,73.49,0.0,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-04,543.0,23.6,39.0,Good,openaq_computed,31.65,24.4,27.96,17.76,14.59,71.59,0.1,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-05,555.0,26.0,43.0,Good,openaq_computed,31.65,25.3,28.27,21.48,15.56,69.59,0.0,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-06,524.0,28.9,48.0,Good,openaq_computed,32.1,24.9,28.31,16.6,12.87,68.27,0.0,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-07,531.0,33.8,57.0,Satisfactory,openaq_computed,32.1,25.2,28.46,16.3,12.1,68.26,0.1,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-08,518.0,33.1,56.0,Satisfactory,openaq_computed,33.05,25.1,28.8,16.04,12.41,67.73,0.0,0.0,0.0,69,,,2016,9,Post-Monsoon
2016-09-09,431.0,26.9,45.0,Good,openaq_computed,33.1,25.55,29.05,17.11,13.32,64.86,0.0,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-10,357.0,26.733333333333334,45.0,Good,openaq_computed,32.95,25.45,28.94,15.58,11.5,64.26,0.0,0.0,100.0,0,,,2016,9,Post-Monsoon
2016-09-11,354.0,26.03333333333333,43.0,Good,openaq_computed,32.5,25.5,28.84,16.18,11.28,64.91,0.0,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-12,368.0,41.8,70.0,Satisfactory,openaq_computed,33.0,25.1,29.03,9.18,6.52,70.0,0.0,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-13,205.0,34.0,58.0,Satisfactory,openaq_computed,31.9,24.2,27.93,9.18,6.5,78.59,0.1,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-14,372.0,70.06666666666666,134.0,Moderate,openaq_computed,33.1,25.0,28.69,8.79,4.68,75.48,0.0,0.0,0.0,56,,,2016,9,Post-Monsoon
2016-09-15,375.0,45.75,77.0,Satisfactory,openaq_computed,33.6,25.25,29.09,11.59,5.67,72.6,0.0,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-16,423.0,69.5,132.0,Moderate,openaq_computed,32.75,24.05,28.7,7.41,4.29,73.12,0.0,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-17,283.0,71.3,138.0,Moderate,openaq_computed,33.05,24.5,28.71,11.17,6.6,76.06,0.0,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-18,285.0,89.43333333333334,198.0,Moderate,openaq_computed,33.25,24.45,29.01,6.88,3.82,74.09,0.0,100.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-19,595.0,133.66666666666666,311.0,Very Poor,openaq_computed,34.65,25.35,29.98,7.64,5.26,66.62,0.0,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-20,332.0,82.60000000000001,176.0,Moderate,openaq_computed,34.4,26.1,29.62,15.95,10.23,72.47,0.0,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-21,101.0,32.96666666666667,56.0,Satisfactory,openaq_computed,30.2,23.95,26.96,19.16,13.05,83.9,2.0,0.0,0.0,82,,,2016,9,Post-Monsoon
2016-09-22,225.0,44.06666666666666,74.0,Satisfactory,openaq_computed,31.9,22.9,27.41,9.0,5.03,77.6,0.0,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-23,170.0,50.23333333333333,84.0,Satisfactory,openaq_computed,31.85,24.5,28.1,9.45,6.01,77.96,0.2,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-24,154.0,70.16666666666667,135.0,Moderate,openaq_computed,31.75,23.6,27.61,9.0,6.04,76.32,0.0,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-25,291.0,69.56666666666666,133.0,Moderate,openaq_computed,32.55,24.3,28.17,10.18,5.67,75.47,0.2,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-26,195.0,46.2,77.0,Satisfactory,openaq_computed,32.8,24.4,28.49,10.7,6.09,74.59,0.0,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-27,221.25,118.3,294.0,Poor,openaq_computed,33.75,24.25,29.12,9.79,5.72,69.76,0.0,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-28,247.5,83.55,179.0,Moderate,openaq_computed,33.25,24.9,29.0,9.03,5.71,73.84,0.1,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-29,185.5,68.9,130.0,Moderate,openaq_computed,33.55,24.45,29.1,8.16,4.3,71.64,0.0,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-09-30,245.5,107.875,260.0,Poor,openaq_computed,33.75,25.65,29.75,10.69,5.72,70.89,0.0,0.0,0.0,0,,,2016,9,Post-Monsoon
2016-10-01,236.5,58.45,97.0,Satisfactory,openaq_computed,33.85,26.3,29.74,9.26,6.18,73.47,0.3,0.0,0.0,0,,,2016,10,Post-Monsoon
2016-10-02,256.5,90.6,203.0,Poor,openaq_computed,33.15,25.45,29.34,12.23,4.93,76.78,1.7,0.0,0.0,0,,,2016,10,Post-Monsoon
2016-10-03,302.5,124.0,304.0,Very Poor,openaq_computed,33.05,25.5,29.07,7.57,4.04,77.68,1.7,0.0,0.0,0,,,2016,10,Post-Monsoon
2016-10-04,155.75,63.53333333333333,113.0,Moderate,openaq_computed,31.45,24.7,27.97,8.5,5.3,81.46,7.7,0.0,0.0,0,,,2016,10,Post-Monsoon
2016-10-05,254.5,94.425,216.0,Poor,openaq_computed,31.85,24.3,28.19,7.09,4.38,77.96,0.0,0.0,0.0,0,,,2016,10,Post-Monsoon
2016-10-06,294.0,94.7,217.0,Poor,openaq_computed,33.65,24.25,28.54,11.73,6.33,71.83,0.0,0.0,0.0,0,,,2016,10,Post-Monsoon
2016-10-07,370.0,84.525,182.0,Moderate,openaq_computed,33.9,23.15,28.29,15.63,7.67,65.44,0.0,0.0,0.0,0,,,2016,10,Post-Monsoon
2016-10-08,392.0,101.3,238.0,Poor,openaq_computed,34.05,21.75,28.06,10.01,5.69,63.61,0.0,0.0,0.0,0,,,2016,10,Post-Monsoon
2016-10-09,395.5,84.625,182.0,Moderate,openaq_computed,32.65,22.75,27.32,10.74,6.95,57.97,0.0,0.0,0.0,0,,,2016,10,Post-Monsoon
2016-10-10,389.5,92.125,208.0,Poor,openaq_computed,33.4,19.7,26.58,14.28,9.26,51.58,0.0,0.0,0.0,0,,,2016,10,Post-Monsoon
2016-10-11,376.0,134.975,312.0,Very Poor,openaq_computed,33.7,19.3,26.42,15.31,9.52,49.59,0.0,0.0,0.0,0,,,2016,10,Post-Monsoon
2016-10-12,368.0,62.55,109.0,Moderate,openaq_computed,34.0,18.3,26.07,14.76,9.24,47.05,0.0,0.0,0.0,93,,,2016,10,Post-Monsoon
2016-10-13,388.5,59.1,99.0,Satisfactory,openaq_computed,33.35,17.3,25.32,11.3,7.34,47.42,0.0,0.0,0.0,0,,,2016,10,Post-Monsoon
2016-10-14,425.5,95.275,218.0,Poor,openaq_computed,32.95,17.5,25.35,11.75,7.33,52.86,0.0,0.0,0.0,0,,,2016,10,Post-Monsoon
2016-10-15,409.0,81.525,172.0,Moderate,openaq_computed,33.1,17.9,25.51,10.19,7.58,52.08,0.0,0.0,0.0,62,,,2016,10,Post-Monsoon
2016-10-16,445.0,99.225,231.0,Poor,openaq_computed,33.1,18.4,25.7,12.18,7.4,51.56,0.0,0.0,0.0,0,,,2016,10,Post-Monsoon
2016-10-17,447.0,99.55,233.0,Poor,openaq_computed,32.65,17.2,24.77,11.53,7.16,51.65,0.0,0.0,88.0,0,,,2016,10,Post-Monsoon
2016-10-18,409.5,84.025,180.0,Moderate,openaq_computed,32.95,17.15,24.93,10.23,6.65,53.46,0.0,0.0,0.0,0,,,2016,10,Post-Monsoon
2016-10-19,433.5,84.225,181.0,Moderate,openaq_computed,33.65,18.7,25.51,14.17,9.4,41.57,0.0,0.0,0.0,0,,,2016,10,Post-Monsoon
2016-10-20,402.5,59.06666666666666,98.0,Satisfactory,openaq_computed,33.35,19.7,25.88,15.78,10.87,42.64,0.0,0.0,0.0,0,,,2016,10,Post-Monsoon
2016-10-21,420.5,71.45,139.0,Moderate,openaq_computed,33.65,19.8,25.89,17.39,11.27,45.91,0.0,0.0,0.0,63,,,2016,10,Post-Monsoon
2016-10-22,487.5,123.35,304.0,Very Poor,openaq_computed,32.7,18.85,25.31,20.63,11.54,48.52,0.0,0.0,0.0,0,,,2016,10,Post-Monsoon
2016-10-23,456.5,102.65,243.0,Poor,openaq_computed,32.65,18.45,25.19,17.56,9.68,49.17,0.0,0.0,0.0,69,,,2016,10,Post-Monsoon
2016-10-24,399.5,114.4,282.0,Poor,openaq_computed,32.85,19.45,25.35,16.62,10.35,49.21,0.0,0.0,0.0,64,,,2016,10,Post-Monsoon
2016-10-25,486.0,150.33333333333334,324.0,Very Poor,openaq_computed,32.7,17.35,24.91,13.0,7.17,55.1,0.0,0.0,0.0,100,,,2016,10,Post-Monsoon
2016-10-26,589.5,237.66666666666663,391.0,Very Poor,openaq_computed,31.75,16.25,23.93,13.1,8.77,54.67,0.0,0.0,0.0,54,,,2016,10,Post-Monsoon
2016-10-27,515.5,300.5,421.0,Severe,openaq_computed,30.95,16.75,23.72,11.92,7.73,48.57,0.0,0.0,0.0,78,0.0,0.0,2016,10,Post-Monsoon
2016-10-28,566.5,254.5,403.0,Severe,openaq_computed,30.95,17.95,23.84,8.91,5.7,50.0,0.0,0.0,0.0,7,0.0,0.0,2016,10,Post-Monsoon
2016-10-29,540.0,283.25,414.0,Severe,openaq_computed,30.25,16.45,23.34,9.45,6.37,61.71,0.0,0.0,0.0,8,0.0,0.0,2016,10,Post-Monsoon
2016-10-30,527.0,379.25,452.0,Severe,openaq_computed,29.65,18.8,23.65,9.59,5.65,62.09,0.0,17.0,0.0,10,0.0,0.0,2016,10,Post-Monsoon
2016-10-31,657.0,359.75,444.0,Severe,openaq_computed,29.35,15.8,22.73,9.57,5.99,63.88,0.0,22.0,0.0,11,0.0,0.0,2016,10,Post-Monsoon
2016-11-01,653.5,578.25,500.0,Severe,openaq_computed,29.7,16.25,23.14,9.42,6.18,63.51,0.0,0.0,0.0,10,0.0,0.0,2016,11,Post-Monsoon
2016-11-02,458.3333333333333,374.5,450.0,Severe,openaq_computed,29.75,15.5,23.07,8.16,5.74,63.12,0.0,33.0,19.0,28,0.0,0.0,2016,11,Post-Monsoon
2016-11-03,539.6666666666666,312.0,426.0,Severe,openaq_computed,29.8,15.45,22.63,10.95,6.67,63.12,0.0,28.0,37.0,34,0.0,0.0,2016,11,Post-Monsoon
2016-11-04,735.5,692.1666666666666,500.0,Severe,openaq_computed,29.5,15.75,22.54,15.02,8.45,62.15,0.0,18.0,14.0,22,0.0,0.0,2016,11,Post-Monsoon
2016-11-05,765.0,750.8333333333334,500.0,Severe,openaq_computed,29.5,15.0,22.3,10.8,7.13,59.66,0.0,55.0,32.0,59,0.0,54.0,2016,11,Post-Monsoon
2016-11-06,567.6666666666666,432.6666666666667,473.0,Severe,openaq_computed,29.5,15.6,22.13,16.3,9.49,57.04,0.0,100.0,100.0,100,0.0,100.0,2016,11,Post-Monsoon
2016-11-07,463.6666666666667,327.1666666666667,432.0,Severe,openaq_computed,29.3,17.15,22.38,17.71,12.93,49.51,0.0,60.0,63.0,56,0.0,90.0,2016,11,Post-Monsoon
2016-11-08,434.6666666666667,299.1666666666667,420.0,Severe,openaq_computed,29.55,15.1,21.71,13.89,9.48,51.24,0.0,37.0,14.0,21,0.0,38.0,2016,11,Post-Monsoon
2016-11-09,422.6666666666667,267.4,408.0,Severe,openaq_computed,29.3,13.3,21.02,9.98,7.15,58.52,0.0,14.0,0.0,7,0.0,39.0,2016,11,Post-Monsoon
2016-11-10,443.6666666666667,293.6,418.0,Severe,openaq_computed,28.9,13.75,20.98,9.53,7.39,63.92,0.0,0.0,7.0,8,0.0,0.0,2016,11,Post-Monsoon
2016-11-11,396.0,215.6,374.0,Very Poor,openaq_computed,29.35,14.75,21.67,10.01,7.6,59.69,0.0,0.0,0.0,5,0.0,0.0,2016,11,Post-Monsoon
2016-11-12,354.0,155.78,328.0,Very Poor,openaq_computed,28.55,15.6,21.94,8.71,4.87,58.33,0.0,8.0,0.0,7,0.0,0.0,2016,11,Post-Monsoon
2016-11-13,385.0,167.9,337.0,Very Poor,openaq_computed,27.7,17.0,21.88,7.99,4.72,61.32,0.0,9.0,0.0,5,0.0,0.0,2016,11,Post-Monsoon
2016-11-14,324.6666666666667,192.8,356.0,Very Poor,openaq_computed,27.25,16.95,21.36,9.39,6.74,51.69,0.0,11.0,0.0,6,0.0,0.0,2016,11,Post-Monsoon
2016-11-15,465.0,277.6,412.0,Severe,openaq_computed,27.1,14.05,20.09,12.54,8.7,52.27,0.0,0.0,0.0,6,0.0,0.0,2016,11,Post-Monsoon
2016-11-16,362.3333333333333,176.6,344.0,Very Poor,openaq_computed,27.55,14.05,20.05,18.4,12.48,50.38,0.0,0.0,0.0,5,0.0,0.0,2016,11,Post-Monsoon
2016-11-17,351.3333333333333,174.04000000000002,342.0,Very Poor,openaq_computed,27.15,14.4,20.1,14.08,10.4,55.05,0.0,0.0,0.0,4,0.0,0.0,2016,11,Post-Monsoon
2016-11-18,385.3333333333333,167.75,337.0,Very Poor,openaq_computed,26.9,13.1,19.57,9.5,7.0,57.75,0.0,0.0,0.0,4,0.0,0.0,2016,11,Post-Monsoon
2016-11-19,320.0,173.5,342.0,Very Poor,openaq_computed,27.65,13.25,19.71,10.14,6.41,62.08,0.0,0.0,0.0,4,0.0,0.0,2016,11,Post-Monsoon
2016-11-20,421.6666666666667,223.6,380.0,Very Poor,openaq_computed,28.7,13.0,20.4,10.82,7.1,59.66,0.0,0.0,0.0,0,0.0,0.0,2016,11,Post-Monsoon
2016-11-21,423.6666666666667,152.8,326.0,Very Poor,openaq_computed,28.8,13.25,20.58,14.88,9.88,53.21,0.0,0.0,0.0,3,0.0,0.0,2016,11,Post-Monsoon
2016-11-22,405.6666666666667,170.8,340.0,Very Poor,openaq_computed,28.15,14.8,20.75,12.24,10.45,57.67,0.0,0.0,0.0,4,0.0,0.0,2016,11,Post-Monsoon
2016-11-23,497.0,339.0,436.0,Severe,openaq_computed,27.85,13.0,20.03,15.53,10.19,56.44,0.0,0.0,0.0,3,100.0,0.0,2016,11,Post-Monsoon
2016-11-24,374.3333333333333,116.84,290.0,Poor,openaq_computed,28.75,15.3,21.3,23.11,17.8,43.21,0.0,0.0,0.0,4,0.0,0.0,2016,11,Post-Monsoon
2016-11-25,313.6666666666667,95.88,220.0,Poor,openaq_computed,29.45,16.9,22.0,22.37,17.41,38.64,0.0,0.0,0.0,3,0.0,0.0,2016,11,Post-Monsoon
2016-11-26,341.3333333333333,100.55,236.0,Poor,openaq_computed,29.2,15.7,21.54,20.81,14.81,41.73,0.0,0.0,0.0,0,0.0,0.0,2016,11,Post-Monsoon
2016-11-27,268.0,82.7,176.0,Moderate,openaq_computed,28.1,16.15,20.95,15.99,12.64,40.68,0.0,0.0,0.0,4,0.0,0.0,2016,11,Post-Monsoon
2016-11-28,485.0,245.8,397.0,Very Poor,openaq_computed,26.5,11.2,18.68,9.69,6.2,55.05,0.0,0.0,0.0,3,0.0,0.0,2016,11,Post-Monsoon
2016-11-29,400.6666666666667,269.4,409.0,Severe,openaq_computed,26.3,12.25,19.08,9.59,8.12,71.47,0.0,7.0,0.0,4,0.0,0.0,2016,11,Post-Monsoon
2016-11-30,367.6666666666667,261.6,406.0,Severe,openaq_computed,26.0,14.2,19.9,9.18,5.95,75.21,0.0,0.0,0.0,3,0.0,0.0,2016,11,Post-Monsoon
2016-12-01,402.0,253.4,402.0,Severe,openaq_computed,25.35,13.75,19.27,9.23,5.76,71.84,0.0,0.0,0.0,4,0.0,0.0,2016,12,Winter
2016-12-02,287.46666666666664,182.25,348.0,Very Poor,openaq_computed,25.6,11.55,18.22,7.95,6.61,61.82,0.0,0.0,0.0,6,0.0,0.0,2016,12,Winter
2016-12-03,406.0,294.5,419.0,Severe,openaq_computed,25.2,10.8,17.75,9.69,7.53,58.98,0.0,0.0,0.0,3,0.0,0.0,2016,12,Winter
2016-12-04,429.0,219.6,377.0,Very Poor,openaq_computed,25.35,11.3,18.03,10.64,8.06,63.24,0.0,0.0,0.0,3,0.0,0.0,2016,12,Winter
2016-12-05,503.0,354.2,442.0,Severe,openaq_computed,25.25,11.45,18.16,9.11,5.75,68.12,0.0,0.0,0.0,3,0.0,0.0,2016,12,Winter
2016-12-06,427.0,296.8,420.0,Severe,openaq_computed,24.7,11.05,18.19,6.64,4.83,71.71,0.0,0.0,0.0,3,0.0,0.0,2016,12,Winter
2016-12-07,342.0,255.6,403.0,Severe,openaq_computed,24.4,10.9,17.79,6.95,4.21,73.33,0.0,0.0,0.0,0,0.0,0.0,2016,12,Winter
2016-12-08,460.0,283.0,414.0,Severe,openaq_computed,25.2,11.4,18.21,8.83,4.39,71.08,0.0,0.0,0.0,3,0.0,0.0,2016,12,Winter
2016-12-09,258.6666666666667,212.2,371.0,Very Poor,openaq_computed,25.65,11.85,18.63,9.37,7.77,73.98,0.0,0.0,0.0,3,0.0,0.0,2016,12,Winter
2016-12-10,209.0,192.6,356.0,Very Poor,openaq_computed,25.7,12.7,19.24,9.61,5.69,71.22,0.0,0.0,0.0,4,0.0,0.0,2016,12,Winter
2016-12-11,318.0,218.0,376.0,Very Poor,openaq_computed,25.4,12.4,18.7,9.5,6.99,67.92,0.0,0.0,0.0,4,0.0,0.0,2016,12,Winter
2016-12-12,359.3333333333333,181.2,348.0,Very Poor,openaq_computed,24.45,12.25,18.13,12.07,7.29,71.89,0.0,0.0,0.0,3,0.0,0.0,2016,12,Winter
2016-12-13,301.0,148.2,322.0,Very Poor,openaq_computed,23.85,12.5,17.36,12.03,9.28,69.26,0.0,0.0,0.0,3,0.0,0.0,2016,12,Winter
2016-12-14,294.6666666666667,164.0,335.0,Very Poor,openaq_computed,23.3,10.95,16.36,18.04,11.39,61.19,0.0,0.0,0.0,0,0.0,0.0,2016,12,Winter
2016-12-15,379.0,206.8,367.0,Very Poor,openaq_computed,22.65,8.4,15.34,9.93,7.63,64.46,0.0,0.0,0.0,3,0.0,0.0,2016,12,Winter
2016-12-16,405.0,231.2,386.0,Very Poor,openaq_computed,22.3,9.15,15.25,11.02,8.02,66.49,0.0,0.0,0.0,0,0.0,0.0,2016,12,Winter
2016-12-17,424.6666666666667,222.2,379.0,Very Poor,openaq_computed,22.15,9.0,15.03,10.51,8.37,63.82,0.0,0.0,0.0,0,0.0,0.0,2016,12,Winter
2016-12-18,449.3333333333333,253.6,402.0,Severe,openaq_computed,23.15,8.7,15.29,15.12,11.08,63.02,0.0,0.0,0.0,0,0.0,0.0,2016,12,Winter
