date,air_pollution_Delhi,N95_mask,air_purifier,breathing_problem,AQI_Delhi
2020-07-25,0,23,4,38,3
2020-07-26,0,9,4,38,1
2020-07-27,0,9,4,38,1
2020-07-28,0,9,4,38,1
2020-07-29,0,9,4,38,1
2020-07-30,0,9,4,38,1
2020-07-31,0,9,4,38,1
2020-08-01,0,9,4,38,1
2020-08-02,5,7,4,32,2
2020-08-03,5,7,4,32,2
2020-08-04,5,7,4,32,2
2020-08-05,5,7,4,32,2
2020-08-06,5,7,4,32,2
2020-08-07,5,7,4,32,2
2020-08-08,5,7,4,32,2
2020-08-09,0,5,3,17,1
2020-08-10,0,5,3,17,1
2020-08-11,0,5,3,17,1
2020-08-12,0,5,3,17,1
2020-08-13,0,5,3,17,1
2020-08-14,0,5,3,17,1
2020-08-15,0,5,3,17,1
2020-08-16,0,5,4,34,2
2020-08-17,0,5,4,34,2
2020-08-18,0,5,4,34,2
2020-08-19,0,5,4,34,2
2020-08-20,0,5,4,34,2
2020-08-21,0,5,4,34,2
2020-08-22,0,5,4,34,2
2020-08-23,0,4,3,37,2
2020-08-24,0,4,3,37,2
2020-08-25,0,4,3,37,2
2020-08-26,0,4,3,37,2
2020-08-27,0,4,3,37,2
2020-08-28,0,4,3,37,2
2020-08-29,0,4,3,37,2
2020-08-30,0,5,4,28,2
2020-08-31,0,5,4,28,2
2020-09-01,0,5,4,28,2
2020-09-02,0,5,4,28,2
2020-09-03,0,5,4,28,2
2020-09-04,0,5,4,28,2
2020-09-05,0,5,4,28,2
2020-09-06,7,5,4,28,2
2020-09-07,7,5,4,28,2
2020-09-08,7,5,4,28,2
2020-09-09,7,5,4,28,2
2020-09-10,7,5,4,28,2
2020-09-11,7,5,4,28,2
2020-09-12,7,5,4,28,2
2020-09-13,4,5,4,34,2
2020-09-14,4,5,4,34,2
2020-09-15,4,5,4,34,2
2020-09-16,4,5,4,34,2
2020-09-17,4,5,4,34,2
2020-09-18,4,5,4,34,2
2020-09-19,4,5,4,34,2
2020-09-20,9,4,4,27,1
2020-09-21,9,4,4,27,1
2020-09-22,9,4,4,27,1
2020-09-23,9,4,4,27,1
2020-09-24,9,4,4,27,1
2020-09-25,9,4,4,27,1
2020-09-26,9,4,4,27,1
2020-09-27,6,4,5,16,2
2020-09-28,6,4,5,16,2
2020-09-29,6,4,5,16,2
2020-09-30,6,4,5,16,2
2020-10-01,6,4,5,16,2
2020-10-02,6,4,5,16,2
2020-10-03,6,4,5,16,2
2020-10-04,30,4,6,29,4
2020-10-05,30,4,6,29,4
2020-10-06,30,4,6,29,4
2020-10-07,30,4,6,29,4
2020-10-08,30,4,6,29,4
2020-10-09,30,4,6,29,4
2020-10-10,30,4,6,29,4
2020-10-11,26,3,15,26,15
2020-10-12,26,3,15,26,15
2020-10-13,26,3,15,26,15
2020-10-14,26,3,15,26,15
2020-10-15,26,3,15,26,15
2020-10-16,26,3,15,26,15
2020-10-17,26,3,15,26,15
2020-10-18,31,4,19,20,22
2020-10-19,31,4,19,20,22
2020-10-20,31,4,19,20,22
2020-10-21,31,4,19,20,22
2020-10-22,31,4,19,20,22
2020-10-23,31,4,19,20,22
2020-10-24,31,4,19,20,22
2020-10-25,42,4,31,29,26
2020-10-26,42,4,31,29,26
2020-10-27,42,4,31,29,26
2020-10-28,42,4,31,29,26
2020-10-29,42,4,31,29,26
2020-10-30,42,4,31,29,26
2020-10-31,42,4,31,29,26
2020-11-01,61,4,40,29,42
2020-11-02,61,4,40,29,42
2020-11-03,61,4,40,29,42
2020-11-04,61,4,40,29,42
2020-11-05,61,4,40,29,42
2020-11-06,61,4,40,29,42
2020-11-07,61,4,40,29,42
2020-11-08,100,5,100,27,100
2020-11-09,100,5,100,27,100
2020-11-10,100,5,100,27,100
2020-11-11,100,5,100,27,100
2020-11-12,100,5,100,27,100
2020-11-13,100,5,100,27,100
2020-11-14,100,5,100,27,100
2020-11-15,56,6,38,38,98
2020-11-16,56,6,38,38,98
2020-11-17,56,6,38,38,98
2020-11-18,56,6,38,38,98
2020-11-19,56,6,38,38,98
2020-11-20,56,6,38,38,98
2020-11-21,56,6,38,38,98
2020-11-22,31,6,22,38,28
2020-11-23,31,6,22,38,28
2020-11-24,31,6,22,38,28
2020-11-25,31,6,22,38,28
2020-11-26,31,6,22,38,28
2020-11-27,31,6,22,38,28
2020-11-28,31,6,22,38,28
2020-11-29,18,4,11,25,15
2020-11-30,18,4,11,25,15
2020-12-01,18,4,11,25,15
2020-12-02,18,4,11,25,15
2020-12-03,18,4,11,25,15
2020-12-04,18,4,11,25,15
2020-12-05,18,4,11,25,15
2020-12-06,14,3,10,19,16
2020-12-07,14,3,10,19,16
2020-12-08,14,3,10,19,16
2020-12-09,14,3,10,19,16
2020-12-10,14,3,10,19,16
2020-12-11,14,3,10,19,16
2020-12-12,14,3,10,19,16
2020-12-13,17,2,8,17,11
2020-12-14,17,2,8,17,11
2020-12-15,17,2,8,17,11
2020-12-16,17,2,8,17,11
2020-12-17,17,2,8,17,11
2020-12-18,17,2,8,17,11
2020-12-19,17,2,8,17,11
2020-12-20,18,2,7,20,9
2020-12-21,18,2,7,20,9
2020-12-22,18,2,7,20,9
2020-12-23,18,2,7,20,9
2020-12-24,18,2,7,20,9
2020-12-25,18,2,7,20,9
2020-12-26,18,2,7,20,9
2020-12-27,16,2,6,26,9
2020-12-28,16,2,6,26,9
2020-12-29,16,2,6,26,9
2020-12-30,16,2,6,26,9
2020-12-31,16,2,6,26,9
2021-01-01,16,2,6,26,9
2021-01-02,16,2,6,26,9
2021-01-03,15,7,13,0,11
2021-01-04,15,7,13,0,11
2021-01-05,15,7,13,0,11
2021-01-06,15,7,13,0,11
2021-01-07,15,7,13,0,11
2021-01-08,15,7,13,0,11
2021-01-09,15,7,13,0,11
2021-01-10,9,26,13,19,10
2021-01-11,9,26,13,19,10
2021-01-12,9,26,13,19,10
2021-01-13,9,26,13,19,10
2021-01-14,9,26,13,19,10
2021-01-15,9,26,13,19,10
2021-01-16,9,26,13,19,10
2021-01-17,8,6,13,16,6
2021-01-18,8,6,13,16,6
2021-01-19,8,6,13,16,6
2021-01-20,8,6,13,16,6
2021-01-21,8,6,13,16,6
2021-01-22,8,6,13,16,6
2021-01-23,8,6,13,16,6
2021-01-24,6,6,12,0,6
2021-01-25,6,6,12,0,6
2021-01-26,6,6,12,0,6
2021-01-27,6,6,12,0,6
2021-01-28,6,6,12,0,6
2021-01-29,6,6,12,0,6
2021-01-30,6,6,12,0,6
2021-01-31,5,6,12,0,5
2021-02-01,5,6,12,0,5
2021-02-02,5,6,12,0,5
2021-02-03,5,6,12,0,5
2021-02-04,5,6,12,0,5
2021-02-05,5,6,12,0,5
2021-02-06,5,6,12,0,5
2021-02-07,8,6,9,16,5
2021-02-08,8,6,9,16,5
2021-02-09,8,6,9,16,5
2021-02-10,8,6,9,16,5
2021-02-11,8,6,9,16,5
2021-02-12,8,6,9,16,5
2021-02-13,8,6,9,16,5
2021-02-14,7,5,10,0,4
2021-02-15,7,5,10,0,4
2021-02-16,7,5,10,0,4
2021-02-17,7,5,10,0,4
2021-02-18,7,5,10,0,4
2021-02-19,7,5,10,0,4
2021-02-20,7,5,10,0,4
2021-02-21,5,5,13,0,3
2021-02-22,5,5,13,0,3
2021-02-23,5,5,13,0,3
2021-02-24,5,5,13,0,3
2021-02-25,5,5,13,0,3
2021-02-26,5,5,13,0,3
2021-02-27,5,5,13,0,3
2021-02-28,4,6,9,0,2
2021-03-01,4,6,9,0,2
2021-03-02,4,6,9,0,2
2021-03-03,4,6,9,0,2
2021-03-04,4,6,9,0,2
2021-03-05,4,6,9,0,2
2021-03-06,4,6,9,0,2
2021-03-07,6,5,9,19,3
2021-03-08,6,5,9,19,3
2021-03-09,6,5,9,19,3
2021-03-10,6,5,9,19,3
2021-03-11,6,5,9,19,3
2021-03-12,6,5,9,19,3
2021-03-13,6,5,9,19,3
2021-03-14,15,4,14,24,3
2021-03-15,15,4,14,24,3
2021-03-16,15,4,14,24,3
2021-03-17,15,4,14,24,3
2021-03-18,15,4,14,24,3
2021-03-19,15,4,14,24,3
2021-03-20,15,4,14,24,3
2021-03-21,0,5,11,0,2
2021-03-22,0,5,11,0,2
2021-03-23,0,5,11,0,2
2021-03-24,0,5,11,0,2
2021-03-25,0,5,11,0,2
2021-03-26,0,5,11,0,2
2021-03-27,0,5,11,0,2
2021-03-28,0,6,15,22,3
2021-03-29,0,6,15,22,3
2021-03-30,0,6,15,22,3
2021-03-31,0,6,15,22,3
2021-04-01,0,6,15,22,3
2021-04-02,0,6,15,22,3
2021-04-03,0,6,15,22,3
2021-04-04,0,13,13,38,2
2021-04-05,0,13,13,38,2
2021-04-06,0,13,13,38,2
2021-04-07,0,13,13,38,2
2021-04-08,0,13,13,38,2
2021-04-09,0,13,13,38,2
2021-04-10,0,13,13,38,2
2021-04-11,0,37,18,53,3
2021-04-12,0,37,18,53,3
2021-04-13,0,37,18,53,3
2021-04-14,0,37,18,53,3
2021-04-15,0,37,18,53,3
2021-04-16,0,37,18,53,3
2021-04-17,0,37,18,53,3
2021-04-18,4,94,26,91,5
2021-04-19,4,94,26,91,5
2021-04-20,4,94,26,91,5
2021-04-21,4,94,26,91,5
2021-04-22,4,94,26,91,5
2021-04-23,4,94,26,91,5
2021-04-24,4,94,26,91,5
2021-04-25,7,100,34,100,5
2021-04-26,7,100,34,100,5
2021-04-27,7,100,34,100,5
2021-04-28,7,100,34,100,5
2021-04-29,7,100,34,100,5
2021-04-30,7,100,34,100,5
2021-05-01,7,100,34,100,5
2021-05-02,5,70,33,88,3
2021-05-03,5,70,33,88,3
2021-05-04,5,70,33,88,3
2021-05-05,5,70,33,88,3
2021-05-06,5,70,33,88,3
2021-05-07,5,70,33,88,3
2021-05-08,5,70,33,88,3
2021-05-09,0,76,20,62,3
2021-05-10,0,76,20,62,3
2021-05-11,0,76,20,62,3
2021-05-12,0,76,20,62,3
2021-05-13,0,76,20,62,3
2021-05-14,0,76,20,62,3
2021-05-15,0,76,20,62,3
2021-05-16,10,64,20,31,9
2021-05-17,10,64,20,31,9
2021-05-18,10,64,20,31,9
2021-05-19,10,64,20,31,9
2021-05-20,10,64,20,31,9
2021-05-21,10,64,20,31,9
2021-05-22,10,64,20,31,9
2021-05-23,9,47,20,29,5
2021-05-24,9,47,20,29,5
2021-05-25,9,47,20,29,5
2021-05-26,9,47,20,29,5
2021-05-27,9,47,20,29,5
2021-05-28,9,47,20,29,5
2021-05-29,9,47,20,29,5
2021-05-30,8,35,17,23,3
2021-05-31,8,35,17,23,3
2021-06-01,8,35,17,23,3
2021-06-02,8,35,17,23,3
2021-06-03,8,35,17,23,3
2021-06-04,8,35,17,23,3
2021-06-05,8,35,17,23,3
2021-06-06,4,23,12,27,3
2021-06-07,4,23,12,27,3
2021-06-08,4,23,12,27,3
2021-06-09,4,23,12,27,3
2021-06-10,4,23,12,27,3
2021-06-11,4,23,12,27,3
2021-06-12,4,23,12,27,3
2021-06-13,5,20,10,21,2
2021-06-14,5,20,10,21,2
2021-06-15,5,20,10,21,2
2021-06-16,5,20,10,21,2
2021-06-17,5,20,10,21,2
2021-06-18,5,20,10,21,2
2021-06-19,5,20,10,21,2
2021-06-20,0,20,9,23,1
2021-06-21,0,20,9,23,1
2021-06-22,0,20,9,23,1
2021-06-23,0,20,9,23,1
2021-06-24,0,20,9,23,1
2021-06-25,0,20,9,23,1
2021-06-26,0,20,9,23,1
2021-06-27,0,16,10,0,2
2021-06-28,0,16,10,0,2
2021-06-29,0,16,10,0,2
2021-06-30,0,16,10,0,2
2021-07-01,0,16,10,0,2
2021-07-02,0,16,10,0,2
2021-07-03,0,16,10,0,2
2021-07-04,0,11,7,0,2
2021-07-05,0,11,7,0,2
2021-07-06,0,11,7,0,2
2021-07-07,0,11,7,0,2
2021-07-08,0,11,7,0,2
2021-07-09,0,11,7,0,2
2021-07-10,0,11,7,0,2
2021-07-11,0,12,11,0,2
2021-07-12,0,12,11,0,2
2021-07-13,0,12,11,0,2
2021-07-14,0,12,11,0,2
2021-07-15,0,12,11,0,2
2021-07-16,0,12,11,0,2
2021-07-17,0,12,11,0,2
2021-07-18,0,7,6,20,2
2021-07-19,0,7,6,20,2
2021-07-20,0,7,6,20,2
2021-07-21,0,7,6,20,2
2021-07-22,0,7,6,20,2
2021-07-23,0,7,6,20,2
2021-07-24,0,7,6,20,2
2021-07-25,0,9,7,40,2
2021-07-26,0,9,7,40,2
2021-07-27,0,9,7,40,2
2021-07-28,0,9,7,40,2
2021-07-29,0,9,7,40,2
2021-07-30,0,9,7,40,2
2021-07-31,0,9,7,40,2
2021-08-01,0,10,8,0,1
2021-08-02,0,10,8,0,1
2021-08-03,0,10,8,0,1
2021-08-04,0,10,8,0,1
2021-08-05,0,10,8,0,1
2021-08-06,0,10,8,0,1
2021-08-07,0,10,8,0,1
2021-08-08,0,7,3,26,1
2021-08-09,0,7,3,26,1
2021-08-10,0,7,3,26,1
2021-08-11,0,7,3,26,1
2021-08-12,0,7,3,26,1
2021-08-13,0,7,3,26,1
2021-08-14,0,7,3,26,1
2021-08-15,0,5,7,17,1
2021-08-16,0,5,7,17,1
2021-08-17,0,5,7,17,1
2021-08-18,0,5,7,17,1
2021-08-19,0,5,7,17,1
2021-08-20,0,5,7,17,1
2021-08-21,0,5,7,17,1
2021-08-22,0,6,9,0,1
2021-08-23,0,6,9,0,1
2021-08-24,0,6,9,0,1
2021-08-25,0,6,9,0,1
2021-08-26,0,6,9,0,1
2021-08-27,0,6,9,0,1
2021-08-28,0,6,9,0,1
2021-08-29,0,8,7,0,1
2021-08-30,0,8,7,0,1
2021-08-31,0,8,7,0,1
2021-09-01,0,8,7,0,1
2021-09-02,0,8,7,0,1
2021-09-03,0,8,7,0,1
2021-09-04,0,8,7,0,1
2021-09-05,0,7,8,0,1
2021-09-06,0,7,8,0,1
2021-09-07,0,7,8,0,1
2021-09-08,0,7,8,0,1
2021-09-09,0,7,8,0,1
2021-09-10,0,7,8,0,1
2021-09-11,0,7,8,0,1
2021-09-12,0,14,9,31,1
2021-09-13,0,14,9,31,1
2021-09-14,0,14,9,31,1
2021-09-15,0,14,9,31,1
2021-09-16,0,14,9,31,1
2021-09-17,0,14,9,31,1
2021-09-18,0,14,9,31,1
2021-09-19,0,5,10,0,1
2021-09-20,0,5,10,0,1
2021-09-21,0,5,10,0,1
2021-09-22,0,5,10,0,1
2021-09-23,0,5,10,0,1
2021-09-24,0,5,10,0,1
2021-09-25,0,5,10,0,1
2021-09-26,0,4,8,0,1
2021-09-27,0,4,8,0,1
2021-09-28,0,4,8,0,1
2021-09-29,0,4,8,0,1
2021-09-30,0,4,8,0,1
2021-10-01,0,4,8,0,1
2021-10-02,0,4,8,0,1
2021-10-03,0,4,7,0,2
2021-10-04,0,4,7,0,2
2021-10-05,0,4,7,0,2
2021-10-06,0,4,7,0,2
2021-10-07,0,4,7,0,2
2021-10-08,0,4,7,0,2
2021-10-09,0,4,7,0,2
2021-10-10,9,5,18,20,5
2021-10-11,9,5,18,20,5
2021-10-12,9,5,18,20,5
2021-10-13,9,5,18,20,5
2021-10-14,9,5,18,20,5
2021-10-15,9,5,18,20,5
2021-10-16,9,5,18,20,5
2021-10-17,5,5,22,0,7
2021-10-18,5,5,22,0,7
2021-10-19,5,5,22,0,7
2021-10-20,5,5,22,0,7
2021-10-21,5,5,22,0,7
2021-10-22,5,5,22,0,7
2021-10-23,5,5,22,0,7
2021-10-24,6,0,23,0,8
2021-10-25,6,0,23,0,8
2021-10-26,6,0,23,0,8
2021-10-27,6,0,23,0,8
2021-10-28,6,0,23,0,8
2021-10-29,6,0,23,0,8
2021-10-30,6,0,23,0,8
2021-10-31,37,7,70,0,79
2021-11-01,37,7,70,0,79
2021-11-02,37,7,70,0,79
2021-11-03,37,7,70,0,79
2021-11-04,37,7,70,0,79
2021-11-05,37,7,70,0,79
2021-11-06,37,7,70,0,79
2021-11-07,59,8,100,0,69
2021-11-08,59,8,100,0,69
2021-11-09,59,8,100,0,69
2021-11-10,59,8,100,0,69
2021-11-11,59,8,100,0,69
2021-11-12,59,8,100,0,69
2021-11-13,59,8,100,0,69
2021-11-14,100,7,99,0,100
2021-11-15,100,7,99,0,100
2021-11-16,100,7,99,0,100
2021-11-17,100,7,99,0,100
2021-11-18,100,7,99,0,100
2021-11-19,100,7,99,0,100
2021-11-20,100,7,99,0,100
2021-11-21,66,5,57,0,73
2021-11-22,66,5,57,0,73
2021-11-23,66,5,57,0,73
2021-11-24,66,5,57,0,73
2021-11-25,66,5,57,0,73
2021-11-26,66,5,57,0,73
2021-11-27,66,5,57,0,73
2021-11-28,41,10,41,0,68
2021-11-29,41,10,41,0,68
2021-11-30,41,10,41,0,68
2021-12-01,41,10,41,0,68
2021-12-02,41,10,41,0,68
2021-12-03,41,10,41,0,68
2021-12-04,41,10,41,0,68
2021-12-05,26,7,26,0,45
2021-12-06,26,7,26,0,45
2021-12-07,26,7,26,0,45
2021-12-08,26,7,26,0,45
2021-12-09,26,7,26,0,45
2021-12-10,26,7,26,0,45
2021-12-11,26,7,26,0,45
2021-12-12,23,6,21,0,33
2021-12-13,23,6,21,0,33
2021-12-14,23,6,21,0,33
2021-12-15,23,6,21,0,33
2021-12-16,23,6,21,0,33
2021-12-17,23,6,21,0,33
2021-12-18,23,6,21,0,33
2021-12-19,17,9,20,0,27
2021-12-20,17,9,20,0,27
2021-12-21,17,9,20,0,27
2021-12-22,17,9,20,0,27
2021-12-23,17,9,20,0,27
2021-12-24,17,9,20,0,27
2021-12-25,17,9,20,0,27
2021-12-26,11,15,15,0,27
2021-12-27,11,15,15,0,27
2021-12-28,11,15,15,0,27
2021-12-29,11,15,15,0,27
2021-12-30,11,15,15,0,27
2021-12-31,11,15,15,0,27
2022-01-01,11,15,15,0,27
2022-01-02,11,93,16,0,15
2022-01-03,11,93,16,0,15
2022-01-04,11,93,16,0,15
2022-01-05,11,93,16,0,15
2022-01-06,11,93,16,0,15
2022-01-07,11,93,16,0,15
2022-01-08,11,93,16,0,15
2022-01-09,8,100,12,100,13
2022-01-10,8,100,12,100,13
2022-01-11,8,100,12,100,13
2022-01-12,8,100,12,100,13
2022-01-13,8,100,12,100,13
2022-01-14,8,100,12,100,13
2022-01-15,8,100,12,100,13
2022-01-16,6,45,12,0,7
2022-01-17,6,45,12,0,7
2022-01-18,6,45,12,0,7
2022-01-19,6,45,12,0,7
2022-01-20,6,45,12,0,7
2022-01-21,6,45,12,0,7
2022-01-22,6,45,12,0,7
2022-01-23,6,29,10,0,6
2022-01-24,6,29,10,0,6
2022-01-25,6,29,10,0,6
2022-01-26,6,29,10,0,6
2022-01-27,6,29,10,0,6
2022-01-28,6,29,10,0,6
2022-01-29,6,29,10,0,6
2022-01-30,6,23,8,40,5
2022-01-31,6,23,8,40,5
2022-02-01,6,23,8,40,5
2022-02-02,6,23,8,40,5
2022-02-03,6,23,8,40,5
2022-02-04,6,23,8,40,5
2022-02-05,6,23,8,40,5
2022-02-06,10,18,8,0,4
2022-02-07,10,18,8,0,4
2022-02-08,10,18,8,0,4
2022-02-09,10,18,8,0,4
2022-02-10,10,18,8,0,4
2022-02-11,10,18,8,0,4
2022-02-12,10,18,8,0,4
2022-02-13,5,22,6,38,3
2022-02-14,5,22,6,38,3
2022-02-15,5,22,6,38,3
2022-02-16,5,22,6,38,3
2022-02-17,5,22,6,38,3
2022-02-18,5,22,6,38,3
2022-02-19,5,22,6,38,3
2022-02-20,7,14,6,45,3
2022-02-21,7,14,6,45,3
2022-02-22,7,14,6,45,3
2022-02-23,7,14,6,45,3
2022-02-24,7,14,6,45,3
2022-02-25,7,14,6,45,3
2022-02-26,7,14,6,45,3
2022-02-27,6,11,7,29,3
2022-02-28,6,11,7,29,3
2022-03-01,6,11,7,29,3
2022-03-02,6,11,7,29,3
2022-03-03,6,11,7,29,3
2022-03-04,6,11,7,29,3
2022-03-05,6,11,7,29,3
2022-03-06,5,13,6,34,2
2022-03-07,5,13,6,34,2
2022-03-08,5,13,6,34,2
2022-03-09,5,13,6,34,2
2022-03-10,5,13,6,34,2
2022-03-11,5,13,6,34,2
2022-03-12,5,13,6,34,2
2022-03-13,5,0,8,0,2
2022-03-14,5,0,8,0,2
2022-03-15,5,0,8,0,2
2022-03-16,5,0,8,0,2
2022-03-17,5,0,8,0,2
2022-03-18,5,0,8,0,2
2022-03-19,5,0,8,0,2
2022-03-20,6,0,8,50,2
2022-03-21,6,0,8,50,2
2022-03-22,6,0,8,50,2
2022-03-23,6,0,8,50,2
2022-03-24,6,0,8,50,2
2022-03-25,6,0,8,50,2
2022-03-26,6,0,8,50,2
2022-03-27,4,9,8,50,2
2022-03-28,4,9,8,50,2
2022-03-29,4,9,8,50,2
2022-03-30,4,9,8,50,2
2022-03-31,4,9,8,50,2
2022-04-01,4,9,8,50,2
2022-04-02,4,9,8,50,2
2022-04-03,4,7,7,36,2
2022-04-04,4,7,7,36,2
2022-04-05,4,7,7,36,2
2022-04-06,4,7,7,36,2
2022-04-07,4,7,7,36,2
2022-04-08,4,7,7,36,2
2022-04-09,4,7,7,36,2
2022-04-10,3,7,7,35,2
2022-04-11,3,7,7,35,2
2022-04-12,3,7,7,35,2
2022-04-13,3,7,7,35,2
2022-04-14,3,7,7,35,2
2022-04-15,3,7,7,35,2
2022-04-16,3,7,7,35,2
2022-04-17,3,12,10,44,2
2022-04-18,3,12,10,44,2
2022-04-19,3,12,10,44,2
2022-04-20,3,12,10,44,2
2022-04-21,3,12,10,44,2
2022-04-22,3,12,10,44,2
2022-04-23,3,12,10,44,2
2022-04-24,4,9,8,27,2
2022-04-25,4,9,8,27,2
2022-04-26,4,9,8,27,2
2022-04-27,4,9,8,27,2
2022-04-28,4,9,8,27,2
2022-04-29,4,9,8,27,2
2022-04-30,4,9,8,27,2
2022-05-01,3,11,8,40,2
2022-05-02,3,11,8,40,2
2022-05-03,3,11,8,40,2
2022-05-04,3,11,8,40,2
2022-05-05,3,11,8,40,2
2022-05-06,3,11,8,40,2
2022-05-07,3,11,8,40,2
2022-05-08,0,8,8,0,2
2022-05-09,0,8,8,0,2
2022-05-10,0,8,8,0,2
2022-05-11,0,8,8,0,2
2022-05-12,0,8,8,0,2
2022-05-13,0,8,8,0,2
2022-05-14,0,8,8,0,2
2022-05-15,3,7,7,0,2
2022-05-16,3,7,7,0,2
2022-05-17,3,7,7,0,2
2022-05-18,3,7,7,0,2
2022-05-19,3,7,7,0,2
2022-05-20,3,7,7,0,2
2022-05-21,3,7,7,0,2
2022-05-22,7,7,6,0,3
2022-05-23,7,7,6,0,3
2022-05-24,7,7,6,0,3
2022-05-25,7,7,6,0,3
2022-05-26,7,7,6,0,3
2022-05-27,7,7,6,0,3
2022-05-28,7,7,6,0,3
2022-05-29,3,0,7,35,2
2022-05-30,3,0,7,35,2
2022-05-31,3,0,7,35,2
2022-06-01,3,0,7,35,2
2022-06-02,3,0,7,35,2
2022-06-03,3,0,7,35,2
2022-06-04,3,0,7,35,2
2022-06-05,5,0,6,59,2
2022-06-06,5,0,6,59,2
2022-06-07,5,0,6,59,2
2022-06-08,5,0,6,59,2
2022-06-09,5,0,6,59,2
2022-06-10,5,0,6,59,2
2022-06-11,5,0,6,59,2
2022-06-12,9,8,8,35,2
2022-06-13,9,8,8,35,2
2022-06-14,9,8,8,35,2
2022-06-15,9,8,8,35,2
2022-06-16,9,8,8,35,2
2022-06-17,9,8,8,35,2
2022-06-18,9,8,8,35,2
2022-06-19,6,0,6,37,2
2022-06-20,6,0,6,37,2
2022-06-21,6,0,6,37,2
2022-06-22,6,0,6,37,2
2022-06-23,6,0,6,37,2
2022-06-24,6,0,6,37,2
2022-06-25,6,0,6,37,2
2022-06-26,7,7,6,37,2
2022-06-27,7,7,6,37,2
2022-06-28,7,7,6,37,2
2022-06-29,7,7,6,37,2
2022-06-30,7,7,6,37,2
2022-07-01,7,7,6,37,2
2022-07-02,7,7,6,37,2
2022-07-03,6,0,7,0,2
2022-07-04,6,0,7,0,2
2022-07-05,6,0,7,0,2
2022-07-06,6,0,7,0,2
2022-07-07,6,0,7,0,2
2022-07-08,6,0,7,0,2
2022-07-09,6,0,7,0,2
2022-07-10,0,8,7,0,2
2022-07-11,0,8,7,0,2
2022-07-12,0,8,7,0,2
2022-07-13,0,8,7,0,2
2022-07-14,0,8,7,0,2
2022-07-15,0,8,7,0,2
2022-07-16,0,8,7,0,2
2022-07-17,4,0,4,31,1
2022-07-18,4,0,4,31,1
2022-07-19,4,0,4,31,1
2022-07-20,4,0,4,31,1
2022-07-21,4,0,4,31,1
2022-07-22,4,0,4,31,1
2022-07-23,4,0,4,31,1
2022-07-24,4,0,4,36,2
2022-07-25,4,0,4,36,2
2022-07-26,4,0,4,36,2
2022-07-27,4,0,4,36,2
2022-07-28,4,0,4,36,2
2022-07-29,4,0,4,36,2
2022-07-30,4,0,4,36,2
2022-07-31,7,0,5,36,1
2022-08-01,7,0,5,36,1
2022-08-02,7,0,5,36,1
2022-08-03,7,0,5,36,1
2022-08-04,7,0,5,36,1
2022-08-05,7,0,5,36,1
2022-08-06,7,0,5,36,1
2022-08-07,3,7,7,44,1
2022-08-08,3,7,7,44,1
2022-08-09,3,7,7,44,1
2022-08-10,3,7,7,44,1
2022-08-11,3,7,7,44,1
2022-08-12,3,7,7,44,1
2022-08-13,3,7,7,44,1
2022-08-14,3,8,6,0,2
2022-08-15,3,8,6,0,2
2022-08-16,3,8,6,0,2
2022-08-17,3,8,6,0,2
2022-08-18,3,8,6,0,2
2022-08-19,3,8,6,0,2
2022-08-20,3,8,6,0,2
2022-08-21,0,0,8,56,2
2022-08-22,0,0,8,56,2
2022-08-23,0,0,8,56,2
2022-08-24,0,0,8,56,2
2022-08-25,0,0,8,56,2
2022-08-26,0,0,8,56,2
2022-08-27,0,0,8,56,2
2022-08-28,0,0,6,0,1
2022-08-29,0,0,6,0,1
2022-08-30,0,0,6,0,1
2022-08-31,0,0,6,0,1
2022-09-01,0,0,6,0,1
2022-09-02,0,0,6,0,1
2022-09-03,0,0,6,0,1
2022-09-04,4,0,6,48,1
2022-09-05,4,0,6,48,1
2022-09-06,4,0,6,48,1
2022-09-07,4,0,6,48,1
2022-09-08,4,0,6,48,1
2022-09-09,4,0,6,48,1
2022-09-10,4,0,6,48,1
2022-09-11,0,0,7,54,2
2022-09-12,0,0,7,54,2
2022-09-13,0,0,7,54,2
2022-09-14,0,0,7,54,2
2022-09-15,0,0,7,54,2
2022-09-16,0,0,7,54,2
2022-09-17,0,0,7,54,2
2022-09-18,0,0,8,43,4
2022-09-19,0,0,8,43,4
2022-09-20,0,0,8,43,4
2022-09-21,0,0,8,43,4
2022-09-22,0,0,8,43,4
2022-09-23,0,0,8,43,4
2022-09-24,0,0,8,43,4
2022-09-25,0,0,8,33,3
2022-09-26,0,0,8,33,3
2022-09-27,0,0,8,33,3
2022-09-28,0,0,8,33,3
2022-09-29,0,0,8,33,3
2022-09-30,0,0,8,33,3
2022-10-01,0,0,8,33,3
2022-10-02,5,0,12,0,5
2022-10-03,5,0,12,0,5
2022-10-04,5,0,12,0,5
2022-10-05,5,0,12,0,5
2022-10-06,5,0,12,0,5
2022-10-07,5,0,12,0,5
2022-10-08,5,0,12,0,5
2022-10-09,7,0,11,42,7
2022-10-10,7,0,11,42,7
2022-10-11,7,0,11,42,7
2022-10-12,7,0,11,42,7
2022-10-13,7,0,11,42,7
2022-10-14,7,0,11,42,7
2022-10-15,7,0,11,42,7
2022-10-16,10,0,24,43,13
2022-10-17,10,0,24,43,13
2022-10-18,10,0,24,43,13
2022-10-19,10,0,24,43,13
2022-10-20,10,0,24,43,13
2022-10-21,10,0,24,43,13
2022-10-22,10,0,24,43,13
2022-10-23,31,9,37,41,58
